noise_model,display_name,category,operator,round,replicate_idx,fidelity,p_spam,recovery_mode,shots,num_replicates,distance,signed_fidelity
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,5,7,0.014,0.001339,final_round,2000,30,3,-0.023
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,5,8,0.002,0.001339,final_round,2000,30,3,-0.025
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,5,9,0.038,0.001339,final_round,2000,30,3,-0.016
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,5,10,0.028,0.001339,final_round,2000,30,3,0.0
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,5,11,0.004,0.001339,final_round,2000,30,3,-0.009
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,5,12,0.02,0.001339,final_round,2000,30,3,0.003
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,5,13,0.018,0.001339,final_round,2000,30,3,0.029
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,5,14,0.019,0.001339,final_round,2000,30,3,0.009
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,5,15,0.043,0.001339,final_round,2000,30,3,-0.012
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,5,16,0.015,0.001339,final_round,2000,30,3,-0.07
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,5,17,0.036,0.001339,final_round,2000,30,3,-0.043
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,5,18,0.04,0.001339,final_round,2000,30,3,-0.038
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,5,19,0.034,0.001339,final_round,2000,30,3,-0.001
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,5,20,0.013,0.001339,final_round,2000,30,3,-0.031
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,5,21,0.008,0.001339,final_round,2000,30,3,0.003
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,5,22,0.022,0.001339,final_round,2000,30,3,0.028
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,5,23,0.005,0.001339,final_round,2000,30,3,-0.03
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,5,24,0.012,0.001339,final_round,2000,30,3,0.027
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,5,25,0.051,0.001339,final_round,2000,30,3,-0.009
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,5,26,0.026,0.001339,final_round,2000,30,3,0.009
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,5,27,0.001,0.001339,final_round,2000,30,3,-0.011
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,5,28,0.027,0.001339,final_round,2000,30,3,-0.031
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,5,29,0.033,0.001339,final_round,2000,30,3,-0.013
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,6,0,0.013,0.001339,final_round,2000,30,3,0.02
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,6,1,0.005,0.001339,final_round,2000,30,3,-0.005
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,6,2,0.035,0.001339,final_round,2000,30,3,-0.017
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,6,3,0.017,0.001339,final_round,2000,30,3,0.026
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,6,4,0.002,0.001339,final_round,2000,30,3,0.028
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,6,5,0.001,0.001339,final_round,2000,30,3,-0.014
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,6,6,0.013,0.001339,final_round,2000,30,3,-0.002
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,6,7,0.0,0.001339,final_round,2000,30,3,-0.044
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,6,8,0.002,0.001339,final_round,2000,30,3,0.039
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,6,9,0.013,0.001339,final_round,2000,30,3,0.008
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,6,10,0.03,0.001339,final_round,2000,30,3,0.007
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,6,11,0.002,0.001339,final_round,2000,30,3,-0.012
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,6,12,0.031,0.001339,final_round,2000,30,3,0.019
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,6,13,0.042,0.001339,final_round,2000,30,3,0.033
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,6,14,0.024,0.001339,final_round,2000,30,3,-0.028
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,6,15,0.026,0.001339,final_round,2000,30,3,0.034
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,6,16,0.017,0.001339,final_round,2000,30,3,-0.029
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,6,17,0.006,0.001339,final_round,2000,30,3,0.037
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,6,18,0.021,0.001339,final_round,2000,30,3,0.019
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,6,19,0.008,0.001339,final_round,2000,30,3,-0.003
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,6,20,0.002,0.001339,final_round,2000,30,3,-0.008
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,6,21,0.022,0.001339,final_round,2000,30,3,-0.026
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,6,22,0.006,0.001339,final_round,2000,30,3,0.002
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,6,23,0.003,0.001339,final_round,2000,30,3,-0.036
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,6,24,0.024,0.001339,final_round,2000,30,3,-0.034
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,6,25,0.008,0.001339,final_round,2000,30,3,-0.002
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,6,26,0.014,0.001339,final_round,2000,30,3,0.021
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,6,27,0.001,0.001339,final_round,2000,30,3,0.025
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,6,28,0.033,0.001339,final_round,2000,30,3,0.013
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,6,29,0.006,0.001339,final_round,2000,30,3,-0.005
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,7,0,0.029,0.001339,final_round,2000,30,3,-0.012
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,7,1,0.005,0.001339,final_round,2000,30,3,0.028
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,7,2,0.005,0.001339,final_round,2000,30,3,0.0
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,7,3,0.008,0.001339,final_round,2000,30,3,0.026
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,7,4,0.031,0.001339,final_round,2000,30,3,-0.034
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,7,5,0.015,0.001339,final_round,2000,30,3,-0.026
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,7,6,0.022,0.001339,final_round,2000,30,3,0.012
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,7,7,0.037,0.001339,final_round,2000,30,3,0.02
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,7,8,0.017,0.001339,final_round,2000,30,3,-0.021
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,7,9,0.024,0.001339,final_round,2000,30,3,-0.032
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,7,10,0.01,0.001339,final_round,2000,30,3,0.033
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,7,11,0.028,0.001339,final_round,2000,30,3,0.051
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,7,12,0.038,0.001339,final_round,2000,30,3,0.017
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,7,13,0.007,0.001339,final_round,2000,30,3,-0.021
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,7,14,0.038,0.001339,final_round,2000,30,3,0.018
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,7,15,0.011,0.001339,final_round,2000,30,3,0.026
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,7,16,0.013,0.001339,final_round,2000,30,3,-0.009
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,7,17,0.027,0.001339,final_round,2000,30,3,0.026
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,7,18,0.015,0.001339,final_round,2000,30,3,-0.011
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,7,19,0.049,0.001339,final_round,2000,30,3,0.024
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,7,20,0.033,0.001339,final_round,2000,30,3,0.05
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,7,21,0.071,0.001339,final_round,2000,30,3,-0.008
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,7,22,0.028,0.001339,final_round,2000,30,3,0.012
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,7,23,0.019,0.001339,final_round,2000,30,3,-0.007
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,7,24,0.04,0.001339,final_round,2000,30,3,0.002
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,7,25,0.025,0.001339,final_round,2000,30,3,0.008
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,7,26,0.0,0.001339,final_round,2000,30,3,-0.054
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,7,27,0.008,0.001339,final_round,2000,30,3,0.04
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,7,28,0.019,0.001339,final_round,2000,30,3,0.019
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,7,29,0.01,0.001339,final_round,2000,30,3,-0.002
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,8,0,0.01,0.001339,final_round,2000,30,3,-0.017
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,8,1,0.001,0.001339,final_round,2000,30,3,-0.026
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,8,2,0.028,0.001339,final_round,2000,30,3,0.006
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,8,3,0.018,0.001339,final_round,2000,30,3,-0.033
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,8,4,0.005,0.001339,final_round,2000,30,3,0.029
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,8,5,0.027,0.001339,final_round,2000,30,3,-0.005
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,8,6,0.014,0.001339,final_round,2000,30,3,-0.005
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,8,7,0.006,0.001339,final_round,2000,30,3,-0.024
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,8,8,0.007,0.001339,final_round,2000,30,3,0.02
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,8,9,0.024,0.001339,final_round,2000,30,3,-0.005
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,8,10,0.037,0.001339,final_round,2000,30,3,-0.006
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,8,11,0.0,0.001339,final_round,2000,30,3,-0.017
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,8,12,0.012,0.001339,final_round,2000,30,3,-0.02
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,8,13,0.005,0.001339,final_round,2000,30,3,-0.004
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,8,14,0.034,0.001339,final_round,2000,30,3,-0.005
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,8,15,0.016,0.001339,final_round,2000,30,3,0.012
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,8,16,0.007,0.001339,final_round,2000,30,3,-0.026
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,8,17,0.029,0.001339,final_round,2000,30,3,-0.009
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,8,18,0.003,0.001339,final_round,2000,30,3,0.035
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,8,19,0.0,0.001339,final_round,2000,30,3,0.036
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,8,20,0.005,0.001339,final_round,2000,30,3,0.017
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,8,21,0.008,0.001339,final_round,2000,30,3,-0.022
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,8,22,0.003,0.001339,final_round,2000,30,3,0.044
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,8,23,0.028,0.001339,final_round,2000,30,3,-0.012
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,8,24,0.027,0.001339,final_round,2000,30,3,-0.008
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,8,25,0.001,0.001339,final_round,2000,30,3,-0.011
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,8,26,0.023,0.001339,final_round,2000,30,3,-0.017
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,8,27,0.044,0.001339,final_round,2000,30,3,0.021
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,8,28,0.031,0.001339,final_round,2000,30,3,0.015
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,8,29,0.046,0.001339,final_round,2000,30,3,0.022
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,9,0,0.009,0.001339,final_round,2000,30,3,0.008
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,9,1,0.018,0.001339,final_round,2000,30,3,-0.005
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,9,2,0.024,0.001339,final_round,2000,30,3,0.011
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,9,3,0.006,0.001339,final_round,2000,30,3,0.001
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,9,4,0.025,0.001339,final_round,2000,30,3,-0.013
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,9,5,0.024,0.001339,final_round,2000,30,3,-0.01
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,9,6,0.05,0.001339,final_round,2000,30,3,-0.031
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,9,7,0.036,0.001339,final_round,2000,30,3,0.005
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,9,8,0.026,0.001339,final_round,2000,30,3,0.005
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,9,9,0.011,0.001339,final_round,2000,30,3,-0.034
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,9,10,0.023,0.001339,final_round,2000,30,3,0.003
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,9,11,0.016,0.001339,final_round,2000,30,3,0.013
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,9,12,0.008,0.001339,final_round,2000,30,3,-0.006
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,9,13,0.005,0.001339,final_round,2000,30,3,0.027
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,9,14,0.031,0.001339,final_round,2000,30,3,0.002
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,9,15,0.026,0.001339,final_round,2000,30,3,-0.036
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,9,16,0.006,0.001339,final_round,2000,30,3,0.003
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,9,17,0.018,0.001339,final_round,2000,30,3,0.019
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,9,18,0.015,0.001339,final_round,2000,30,3,-0.005
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,9,19,0.011,0.001339,final_round,2000,30,3,0.029
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,9,20,0.003,0.001339,final_round,2000,30,3,-0.013
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,9,21,0.008,0.001339,final_round,2000,30,3,0.014
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,9,22,0.01,0.001339,final_round,2000,30,3,-0.011
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,9,23,0.017,0.001339,final_round,2000,30,3,0.003
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,9,24,0.02,0.001339,final_round,2000,30,3,-0.003
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,9,25,0.011,0.001339,final_round,2000,30,3,0.025
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,9,26,0.003,0.001339,final_round,2000,30,3,0.035
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,9,27,0.026,0.001339,final_round,2000,30,3,-0.016
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,9,28,0.003,0.001339,final_round,2000,30,3,-0.031
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,9,29,0.012,0.001339,final_round,2000,30,3,-0.004
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,10,0,0.016,0.001339,final_round,2000,30,3,-0.021
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,10,1,0.01,0.001339,final_round,2000,30,3,0.035
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,10,2,0.022,0.001339,final_round,2000,30,3,-0.005
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,10,3,0.023,0.001339,final_round,2000,30,3,-0.027
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,10,4,0.001,0.001339,final_round,2000,30,3,0.009
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,10,5,0.028,0.001339,final_round,2000,30,3,0.007
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,10,6,0.004,0.001339,final_round,2000,30,3,0.011
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,10,7,0.027,0.001339,final_round,2000,30,3,-0.003
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,10,8,0.0,0.001339,final_round,2000,30,3,-0.012
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,10,9,0.035,0.001339,final_round,2000,30,3,-0.005
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,10,10,0.037,0.001339,final_round,2000,30,3,0.038
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,10,11,0.011,0.001339,final_round,2000,30,3,-0.011
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,10,12,0.031,0.001339,final_round,2000,30,3,0.0
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,10,13,0.03,0.001339,final_round,2000,30,3,0.006
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,10,14,0.023,0.001339,final_round,2000,30,3,0.024
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,10,15,0.016,0.001339,final_round,2000,30,3,0.009
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,10,16,0.001,0.001339,final_round,2000,30,3,-0.022
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,10,17,0.004,0.001339,final_round,2000,30,3,-0.009
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,10,18,0.012,0.001339,final_round,2000,30,3,0.002
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,10,19,0.059,0.001339,final_round,2000,30,3,0.005
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,10,20,0.004,0.001339,final_round,2000,30,3,0.0
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,10,21,0.008,0.001339,final_round,2000,30,3,-0.007
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,10,22,0.005,0.001339,final_round,2000,30,3,0.048
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,10,23,0.039,0.001339,final_round,2000,30,3,0.02
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,10,24,0.035,0.001339,final_round,2000,30,3,0.026
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,10,25,0.01,0.001339,final_round,2000,30,3,0.01
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,10,26,0.024,0.001339,final_round,2000,30,3,0.024
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,10,27,0.004,0.001339,final_round,2000,30,3,-0.022
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,10,28,0.017,0.001339,final_round,2000,30,3,0.02
unbiased,Unbiased Depolarizing Noise,logical,Logical Z,10,29,0.007,0.001339,final_round,2000,30,3,0.038
z_type,Z Type Noise,stabilizer,X0 X1,0,0,0.015,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,0,1,0.011,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,0,2,0.02,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,0,3,0.04,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,0,4,0.041,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,0,5,0.027,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,0,6,0.019,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,0,7,0.012,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,0,8,0.003,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,0,9,0.019,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,0,10,0.005,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,0,11,0.011,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,0,12,0.027,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,0,13,0.055,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,0,14,0.014,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,0,15,0.001,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,0,16,0.008,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,0,17,0.002,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,0,18,0.037,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,0,19,0.042,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,0,20,0.001,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,0,21,0.03,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,0,22,0.02,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,0,23,0.017,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,0,24,0.032,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,0,25,0.028,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,0,26,0.032,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,0,27,0.047,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,0,28,0.041,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,0,29,0.018,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,1,0,0.924,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,1,1,0.946,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,1,2,0.94,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,1,3,0.949,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,1,4,0.935,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,1,5,0.933,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,1,6,0.935,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,1,7,0.933,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,1,8,0.934,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,1,9,0.942,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,1,10,0.926,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,1,11,0.94,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,1,12,0.939,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,1,13,0.931,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,1,14,0.945,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,1,15,0.921,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,1,16,0.939,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,1,17,0.93,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,1,18,0.94,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,1,19,0.931,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,1,20,0.928,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,1,21,0.938,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,1,22,0.94,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,1,23,0.928,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,1,24,0.939,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,1,25,0.924,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,1,26,0.944,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,1,27,0.943,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,1,28,0.94,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,1,29,0.931,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,2,0,0.937,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,2,1,0.935,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,2,2,0.932,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,2,3,0.937,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,2,4,0.938,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,2,5,0.936,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,2,6,0.935,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,2,7,0.946,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,2,8,0.95,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,2,9,0.932,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,2,10,0.925,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,2,11,0.948,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,2,12,0.931,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,2,13,0.931,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,2,14,0.943,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,2,15,0.93,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,2,16,0.938,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,2,17,0.938,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,2,18,0.931,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,2,19,0.957,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,X0 X1,2,20,0.934,0.001339,final_round,2000,30,3,
