noise_model,display_name,category,operator,round,replicate_idx,fidelity,p_spam,recovery_mode,shots,num_replicates,distance,signed_fidelity
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,7,17,0.922,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,7,18,0.912,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,7,19,0.902,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,7,20,0.912,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,7,21,0.929,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,7,22,0.916,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,7,23,0.907,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,7,24,0.916,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,7,25,0.93,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,7,26,0.922,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,7,27,0.925,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,7,28,0.897,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,7,29,0.919,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,8,0,0.906,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,8,1,0.931,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,8,2,0.922,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,8,3,0.919,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,8,4,0.918,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,8,5,0.918,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,8,6,0.909,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,8,7,0.927,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,8,8,0.922,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,8,9,0.928,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,8,10,0.928,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,8,11,0.936,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,8,12,0.907,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,8,13,0.921,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,8,14,0.923,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,8,15,0.914,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,8,16,0.919,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,8,17,0.899,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,8,18,0.925,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,8,19,0.914,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,8,20,0.929,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,8,21,0.923,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,8,22,0.924,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,8,23,0.918,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,8,24,0.936,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,8,25,0.916,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,8,26,0.907,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,8,27,0.918,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,8,28,0.924,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,8,29,0.926,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,9,0,0.907,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,9,1,0.925,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,9,2,0.917,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,9,3,0.91,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,9,4,0.918,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,9,5,0.914,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,9,6,0.918,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,9,7,0.916,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,9,8,0.925,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,9,9,0.915,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,9,10,0.918,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,9,11,0.919,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,9,12,0.913,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,9,13,0.917,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,9,14,0.922,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,9,15,0.906,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,9,16,0.924,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,9,17,0.909,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,9,18,0.902,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,9,19,0.926,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,9,20,0.911,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,9,21,0.93,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,9,22,0.917,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,9,23,0.915,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,9,24,0.912,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,9,25,0.918,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,9,26,0.911,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,9,27,0.918,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,9,28,0.91,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,9,29,0.929,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,10,0,0.923,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,10,1,0.918,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,10,2,0.916,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,10,3,0.917,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,10,4,0.921,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,10,5,0.924,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,10,6,0.912,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,10,7,0.913,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,10,8,0.922,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,10,9,0.921,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,10,10,0.918,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,10,11,0.914,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,10,12,0.936,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,10,13,0.916,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,10,14,0.922,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,10,15,0.907,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,10,16,0.931,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,10,17,0.913,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,10,18,0.928,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,10,19,0.921,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,10,20,0.918,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,10,21,0.916,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,10,22,0.926,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,10,23,0.927,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,10,24,0.923,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,10,25,0.922,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,10,26,0.918,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,10,27,0.91,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,10,28,0.939,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X4 X6 X7 X9,10,29,0.926,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,0,0,0.007,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,0,1,0.015,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,0,2,0.042,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,0,3,0.053,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,0,4,0.004,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,0,5,0.013,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,0,6,0.007,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,0,7,0.023,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,0,8,0.031,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,0,9,0.014,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,0,10,0.016,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,0,11,0.017,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,0,12,0.022,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,0,13,0.007,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,0,14,0.01,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,0,15,0.018,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,0,16,0.028,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,0,17,0.05,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,0,18,0.011,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,0,19,0.02,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,0,20,0.039,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,0,21,0.036,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,0,22,0.008,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,0,23,0.006,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,0,24,0.02,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,0,25,0.035,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,0,26,0.003,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,0,27,0.012,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,0,28,0.014,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,0,29,0.028,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,1,0,0.952,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,1,1,0.949,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,1,2,0.958,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,1,3,0.963,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,1,4,0.949,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,1,5,0.95,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,1,6,0.947,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,1,7,0.944,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,1,8,0.957,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,1,9,0.963,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,1,10,0.951,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,1,11,0.96,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,1,12,0.958,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,1,13,0.959,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,1,14,0.951,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,1,15,0.956,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,1,16,0.959,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,1,17,0.956,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,1,18,0.963,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,1,19,0.955,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,1,20,0.958,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,1,21,0.95,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,1,22,0.951,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,1,23,0.954,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,1,24,0.954,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,1,25,0.951,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,1,26,0.956,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,1,27,0.952,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,1,28,0.946,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,1,29,0.955,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,2,0,0.952,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,2,1,0.95,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,2,2,0.948,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,2,3,0.958,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,2,4,0.957,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,2,5,0.957,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,2,6,0.94,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,2,7,0.948,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,2,8,0.959,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,2,9,0.949,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,2,10,0.956,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,2,11,0.952,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,2,12,0.952,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,2,13,0.951,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,2,14,0.946,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,2,15,0.957,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,2,16,0.953,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,2,17,0.96,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,2,18,0.948,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,2,19,0.949,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,2,20,0.958,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,2,21,0.95,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,2,22,0.938,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,2,23,0.955,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,2,24,0.944,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,2,25,0.938,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,2,26,0.957,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,2,27,0.952,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,2,28,0.946,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,2,29,0.949,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,3,0,0.952,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,3,1,0.962,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,3,2,0.963,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,3,3,0.948,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,3,4,0.951,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,3,5,0.957,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,3,6,0.952,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,3,7,0.957,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,3,8,0.944,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,3,9,0.965,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,3,10,0.944,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,3,11,0.96,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,3,12,0.943,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,3,13,0.963,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,3,14,0.946,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,3,15,0.959,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,3,16,0.957,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,3,17,0.952,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,3,18,0.954,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,3,19,0.953,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,3,20,0.944,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,3,21,0.962,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,3,22,0.952,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,3,23,0.957,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,3,24,0.962,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,3,25,0.952,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,3,26,0.944,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,3,27,0.963,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,3,28,0.962,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,3,29,0.95,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,4,0,0.953,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,4,1,0.963,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,4,2,0.963,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,4,3,0.965,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,4,4,0.965,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,4,5,0.957,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,4,6,0.959,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,4,7,0.953,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,4,8,0.953,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,4,9,0.947,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,4,10,0.953,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,4,11,0.962,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,4,12,0.953,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,4,13,0.957,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,4,14,0.956,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,4,15,0.953,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,4,16,0.957,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,4,17,0.965,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,4,18,0.953,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,4,19,0.956,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,4,20,0.94,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,4,21,0.946,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,4,22,0.949,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,4,23,0.959,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,4,24,0.937,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,4,25,0.961,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,4,26,0.954,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,4,27,0.95,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X10 X11,4,28,0.948,0.001339,final_round,2000,30,3,
